ImagePath,TrueScore,PredictedScore,trait
4310.jpg,3.222222328186035,3.868337392807007,attractiveness
469.jpg,3.222222328186035,3.4029321670532227,attractiveness
3066.jpg,3.230769157409668,2.64265251159668,attractiveness
698.jpg,3.230769157409668,3.205708742141724,attractiveness
1114.jpg,3.25,2.9582200050354004,attractiveness
1188.jpg,3.25,3.492642641067505,attractiveness
119.jpg,3.25,2.7691128253936768,attractiveness
1206.jpg,3.25,2.5690300464630127,attractiveness
1385.jpg,3.25,2.2805120944976807,attractiveness
141.jpg,3.25,2.647629976272583,attractiveness
1474.jpg,3.25,3.2542760372161865,attractiveness
1513.jpg,3.25,3.5499427318573,attractiveness
1525.jpg,3.25,2.8397719860076904,attractiveness
1558.jpg,3.25,2.800997257232666,attractiveness
1661.jpg,3.25,3.34875750541687,attractiveness
1856.jpg,3.25,2.42590594291687,attractiveness
1892.jpg,3.25,3.185391664505005,attractiveness
1970.jpg,3.25,2.6808924674987797,attractiveness
2262.jpg,3.25,3.1939949989318848,attractiveness
256.jpg,3.25,2.5941717624664307,attractiveness
2704.jpg,3.25,3.792701482772827,attractiveness
2879.jpg,3.25,2.5635712146759038,attractiveness
2978.jpg,3.25,2.858541250228882,attractiveness
3119.jpg,3.25,2.5630576610565186,attractiveness
3167.jpg,3.25,3.082684278488159,attractiveness
3244.jpg,3.25,3.121197462081909,attractiveness
3536.jpg,3.25,3.181892156600952,attractiveness
356.jpg,3.25,3.180957555770874,attractiveness
3745.jpg,3.25,2.978123664855957,attractiveness
3775.jpg,3.25,2.774815320968628,attractiveness
3842.jpg,3.25,3.2729663848876958,attractiveness
3855.jpg,3.25,3.040515184402466,attractiveness
3951.jpg,3.25,2.913506269454956,attractiveness
4014.jpg,3.25,2.567744255065918,attractiveness
4237.jpg,3.25,2.574211359024048,attractiveness
4390.jpg,3.25,3.161069393157959,attractiveness
4434.jpg,3.25,2.555927991867065,attractiveness
4769.jpg,3.25,3.0600385665893555,attractiveness
4861.jpg,3.25,3.577359676361084,attractiveness
71.jpg,3.25,3.6912572383880615,attractiveness
781.jpg,3.25,2.7294793128967285,attractiveness
834.jpg,3.25,2.906463384628296,attractiveness
f111.jpg,3.25,2.42671537399292,attractiveness
f134.jpg,3.25,2.966301679611206,attractiveness
f169.jpg,3.25,3.944476366043091,attractiveness
1105.jpg,3.2666666507720947,3.185981512069702,attractiveness
3106.jpg,3.269230842590332,2.3642170429229736,attractiveness
2126.jpg,3.2727272510528564,2.518740177154541,attractiveness
2390.jpg,3.2727272510528564,2.382730722427368,attractiveness
2853.jpg,3.2727272510528564,2.3189523220062256,attractiveness
2874.jpg,3.2727272510528564,3.411474227905273,attractiveness
3452.jpg,3.2727272510528564,3.1986324787139893,attractiveness
3703.jpg,3.2727272510528564,1.927190899848938,attractiveness
3781.jpg,3.2727272510528564,4.073198318481445,attractiveness
4021.jpg,3.2727272510528564,3.359140396118164,attractiveness
709.jpg,3.2727272510528564,2.9725258350372314,attractiveness
1000.jpg,3.2857143878936768,3.293663740158081,attractiveness
1036.jpg,3.2857143878936768,2.60685658454895,attractiveness
1328.jpg,3.2857143878936768,2.8779854774475098,attractiveness
1508.jpg,3.2857143878936768,2.5298197269439697,attractiveness
1571.jpg,3.2857143878936768,3.278828859329224,attractiveness
1595.jpg,3.2857143878936768,3.0192081928253174,attractiveness
1842.jpg,3.2857143878936768,2.569751501083374,attractiveness
2324.jpg,3.2857143878936768,2.549525499343872,attractiveness
2525.jpg,3.2857143878936768,3.009080648422241,attractiveness
258.jpg,3.2857143878936768,2.5093533992767334,attractiveness
2836.jpg,3.2857143878936768,2.9710724353790283,attractiveness
3168.jpg,3.2857143878936768,2.7404024600982666,attractiveness
3858.jpg,3.2857143878936768,3.258445978164673,attractiveness
4383.jpg,3.2857143878936768,2.624406099319458,attractiveness
4635.jpg,3.2857143878936768,2.2720847129821777,attractiveness
4885.jpg,3.2857143878936768,3.159007787704468,attractiveness
675.jpg,3.2857143878936768,3.337430715560913,attractiveness
680.jpg,3.2857143878936768,3.205735445022583,attractiveness
f115.jpg,3.2857143878936768,2.480242252349853,attractiveness
f16.jpg,3.2857143878936768,4.061840534210205,attractiveness
f175.jpg,3.2857143878936768,3.3278465270996094,attractiveness
f201.jpg,3.2857143878936768,3.399391889572144,attractiveness
f4891.jpg,3.2857143878936768,3.387026071548462,attractiveness
4867.jpg,3.2941176891326904,2.268045425415039,attractiveness
1011.jpg,3.299999952316284,2.810507297515869,attractiveness
1177.jpg,3.299999952316284,2.738647699356079,attractiveness
1432.jpg,3.299999952316284,2.970585823059082,attractiveness
1451.jpg,3.299999952316284,2.994184732437134,attractiveness
1792.jpg,3.299999952316284,3.566983222961426,attractiveness
1879.jpg,3.299999952316284,2.490795373916626,attractiveness
1909.jpg,3.299999952316284,2.716202974319458,attractiveness
2342.jpg,3.299999952316284,3.235551118850708,attractiveness
2961.jpg,3.299999952316284,2.703850269317627,attractiveness
3045.jpg,3.299999952316284,2.332064390182495,attractiveness
4392.jpg,3.299999952316284,2.908577919006348,attractiveness
787.jpg,3.299999952316284,3.065396547317505,attractiveness
840.jpg,3.299999952316284,3.13777756690979,attractiveness
f188.jpg,3.299999952316284,4.1772565841674805,attractiveness
f19.jpg,3.299999952316284,3.15048623085022,attractiveness
232.jpg,3.307692289352417,3.0647804737091064,attractiveness
f235.jpg,3.307692289352417,3.1994330883026123,attractiveness
1146.jpg,3.3333332538604736,3.3527748584747314,attractiveness
125.jpg,3.3333332538604736,2.957115650177002,attractiveness
1339.jpg,3.3333332538604736,2.945206642150879,attractiveness
1507.jpg,3.3333332538604736,2.6662042140960693,attractiveness
1541.jpg,3.3333332538604736,2.8819401264190674,attractiveness
173.jpg,3.3333332538604736,3.2519562244415283,attractiveness
1825.jpg,3.3333332538604736,3.4073050022125244,attractiveness
1863.jpg,3.3333332538604736,2.6662397384643555,attractiveness
1889.jpg,3.3333332538604736,2.577471971511841,attractiveness
2181.jpg,3.3333332538604736,3.0467488765716557,attractiveness
2314.jpg,3.3333332538604736,4.384946346282959,attractiveness
2334.jpg,3.3333332538604736,2.986836194992065,attractiveness
2865.jpg,3.3333332538604736,2.717890501022339,attractiveness
3102.jpg,3.3333332538604736,2.954623222351074,attractiveness
3182.jpg,3.3333332538604736,2.55195689201355,attractiveness
3198.jpg,3.3333332538604736,3.1520607471466064,attractiveness
3312.jpg,3.3333332538604736,2.6896860599517822,attractiveness
3367.jpg,3.3333332538604736,2.4953420162200928,attractiveness
3565.jpg,3.3333332538604736,2.6453278064727783,attractiveness
3854.jpg,3.3333332538604736,2.447495937347412,attractiveness
3865.jpg,3.3333332538604736,2.331238031387329,attractiveness
4050.jpg,3.3333332538604736,2.7275726795196533,attractiveness
4267.jpg,3.3333332538604736,3.050164699554444,attractiveness
4529.jpg,3.3333332538604736,3.7297632694244394,attractiveness
454.jpg,3.3333332538604736,2.7634642124176025,attractiveness
4543.jpg,3.3333332538604736,3.4723165035247803,attractiveness
4560.jpg,3.3333332538604736,2.00191330909729,attractiveness
524.jpg,3.3333332538604736,3.092314958572388,attractiveness
574.jpg,3.3333332538604736,2.9794418811798096,attractiveness
624.jpg,3.3333332538604736,3.345974922180176,attractiveness
679.jpg,3.3333332538604736,3.379331350326538,attractiveness
f102.jpg,3.3333332538604736,3.134533166885376,attractiveness
f161.jpg,3.3333332538604736,2.5751235485076904,attractiveness
f18.jpg,3.3333332538604736,3.147007942199707,attractiveness
f63.jpg,3.3333332538604736,3.77013635635376,attractiveness
f75.jpg,3.3333332538604736,2.7821567058563232,attractiveness
3204.jpg,3.3636362552642822,3.481760025024414,attractiveness
3368.jpg,3.3636362552642822,2.454133987426758,attractiveness
3511.jpg,3.3636362552642822,2.8329832553863525,attractiveness
3633.jpg,3.3636362552642822,2.9235916137695312,attractiveness
4299.jpg,3.3636362552642822,3.459835290908813,attractiveness
4412.jpg,3.3636362552642822,2.6996467113494877,attractiveness
1800.jpg,3.375,2.2180063724517822,attractiveness
1962.jpg,3.375,3.973358392715454,attractiveness
2489.jpg,3.375,3.543663740158081,attractiveness
2602.jpg,3.375,2.407233953475952,attractiveness
2862.jpg,3.375,2.764869213104248,attractiveness
3886.jpg,3.375,2.647804021835327,attractiveness
4671.jpg,3.375,4.016573905944824,attractiveness
561.jpg,3.375,2.642775774002075,attractiveness
643.jpg,3.375,2.924286127090454,attractiveness
f262.jpg,3.375,3.222155809402466,attractiveness
1321.jpg,3.384615421295166,3.747542381286621,attractiveness
2557.jpg,3.384615421295166,2.564604997634888,attractiveness
4270.jpg,3.384615421295166,3.045647621154785,attractiveness
1839.jpg,3.400000095367432,3.131824493408203,attractiveness
1910.jpg,3.400000095367432,3.230895757675171,attractiveness
3742.jpg,2.7142856121063232,2.926876306533813,attractiveness
3832.jpg,2.7142856121063232,2.8922812938690186,attractiveness
3885.jpg,2.7142856121063232,2.4622371196746826,attractiveness
3957.jpg,2.7142856121063232,2.51849627494812,attractiveness
396.jpg,2.7142856121063232,2.6745195388793945,attractiveness
3978.jpg,2.7142856121063232,2.6699843406677246,attractiveness
4597.jpg,2.7142856121063232,2.5785720348358154,attractiveness
4758.jpg,2.7142856121063232,2.792884588241577,attractiveness
4790.jpg,2.7142856121063232,3.303650379180908,attractiveness
5194.jpg,2.7142856121063232,2.8850996494293213,attractiveness
5234.jpg,2.7142856121063232,2.763298273086548,attractiveness
759.jpg,2.7142856121063232,2.291092872619629,attractiveness
975.jpg,2.7142856121063232,2.441178321838379,attractiveness
f4906.jpg,2.7142856121063232,1.8749785423278809,attractiveness
4176.jpg,2.722222328186035,2.5445921421051025,attractiveness
1053.jpg,2.727272748947144,3.1441526412963867,attractiveness
155.jpg,2.727272748947144,2.5542514324188232,attractiveness
1989.jpg,2.727272748947144,2.5492875576019287,attractiveness
2521.jpg,2.727272748947144,2.7059476375579834,attractiveness
2531.jpg,2.727272748947144,2.640994071960449,attractiveness
2660.jpg,2.727272748947144,2.5571069717407227,attractiveness
3153.jpg,2.727272748947144,2.92033314704895,attractiveness
3189.jpg,2.727272748947144,3.54447603225708,attractiveness
3282.jpg,2.727272748947144,2.9898929595947266,attractiveness
3433.jpg,2.727272748947144,2.418802261352539,attractiveness
3447.jpg,2.727272748947144,3.2924060821533203,attractiveness
3721.jpg,2.727272748947144,2.2066094875335693,attractiveness
3928.jpg,2.727272748947144,2.384310722351074,attractiveness
4304.jpg,2.727272748947144,2.6986703872680664,attractiveness
5230.jpg,2.727272748947144,2.650462865829468,attractiveness
72.jpg,2.727272748947144,2.705569267272949,attractiveness
f91.jpg,2.727272748947144,2.145925760269165,attractiveness
2970.jpg,2.7333333492279053,2.651412010192871,attractiveness
1012.jpg,2.75,2.1819138526916504,attractiveness
1052.jpg,2.75,2.5842509269714355,attractiveness
1145.jpg,2.75,2.7066216468811035,attractiveness
1299.jpg,2.75,2.393972396850586,attractiveness
1399.jpg,2.75,2.4771859645843506,attractiveness
1417.jpg,2.75,2.741755485534668,attractiveness
1431.jpg,2.75,2.173758745193481,attractiveness
1458.jpg,2.75,2.201102495193481,attractiveness
1486.jpg,2.75,2.636380195617676,attractiveness
1791.jpg,2.75,3.124308824539185,attractiveness
1869.jpg,2.75,2.315703630447388,attractiveness
1947.jpg,2.75,2.572487592697144,attractiveness
1998.jpg,2.75,2.4033854007720947,attractiveness
207.jpg,2.75,2.6845479011535645,attractiveness
2111.jpg,2.75,2.9020140171051025,attractiveness
2151.jpg,2.75,2.645564556121826,attractiveness
2185.jpg,2.75,2.5923800468444824,attractiveness
2381.jpg,2.75,3.1026177406311035,attractiveness
2509.jpg,2.75,2.76418137550354,attractiveness
2558.jpg,2.75,3.584177255630493,attractiveness
263.jpg,2.75,2.851979970932007,attractiveness
266.jpg,2.75,2.256235361099243,attractiveness
2668.jpg,2.75,2.712289333343506,attractiveness
2718.jpg,2.75,2.4318978786468506,attractiveness
2738.jpg,2.75,2.840310573577881,attractiveness
2750.jpg,2.75,2.0570313930511475,attractiveness
2752.jpg,2.75,3.205096960067749,attractiveness
2864.jpg,2.75,3.2672677040100098,attractiveness
2987.jpg,2.75,2.6241133213043213,attractiveness
2989.jpg,2.75,2.57238507270813,attractiveness
3019.jpg,2.75,2.508592128753662,attractiveness
3042.jpg,2.75,2.58657169342041,attractiveness
3220.jpg,2.75,2.032346725463867,attractiveness
3227.jpg,2.75,2.7188284397125244,attractiveness
3263.jpg,2.75,2.9544942378997803,attractiveness
332.jpg,2.75,2.260207414627075,attractiveness
3325.jpg,2.75,2.668236017227173,attractiveness
3327.jpg,2.75,2.838987350463867,attractiveness
3497.jpg,2.75,2.555330753326416,attractiveness
3590.jpg,2.75,2.5043070316314697,attractiveness
3593.jpg,2.75,2.557379007339477,attractiveness
3599.jpg,2.75,2.715056896209717,attractiveness
3707.jpg,2.75,2.8904545307159424,attractiveness
3719.jpg,2.75,2.463566780090332,attractiveness
3741.jpg,2.75,2.913198709487915,attractiveness
3868.jpg,2.75,2.652418375015259,attractiveness
3940.jpg,2.75,2.737168550491333,attractiveness
4033.jpg,2.75,2.502082586288452,attractiveness
4045.jpg,2.75,2.56954026222229,attractiveness
413.jpg,2.75,2.556604146957397,attractiveness
4137.jpg,2.75,3.255403757095337,attractiveness
4150.jpg,2.75,3.537607431411743,attractiveness
4182.jpg,2.75,2.5371456146240234,attractiveness
4295.jpg,2.75,2.067283391952514,attractiveness
4338.jpg,2.75,2.572442054748535,attractiveness
4364.jpg,2.75,2.345115900039673,attractiveness
4469.jpg,2.75,3.4900221824646,attractiveness
4484.jpg,2.75,3.0716888904571533,attractiveness
4505.jpg,2.75,2.6553385257720947,attractiveness
4583.jpg,2.75,2.672679901123047,attractiveness
4674.jpg,2.75,2.805883407592773,attractiveness
4675.jpg,2.75,2.961403608322144,attractiveness
4747.jpg,2.75,2.56048846244812,attractiveness
4836.jpg,2.75,3.197465419769287,attractiveness
4843.jpg,2.75,3.027096033096313,attractiveness
4856.jpg,2.75,2.3124823570251465,attractiveness
4890.jpg,2.75,2.188098669052124,attractiveness
5192.jpg,2.75,2.9114415645599365,attractiveness
5214.jpg,2.75,2.3585081100463867,attractiveness
5247.jpg,2.75,2.119741201400757,attractiveness
671.jpg,2.75,2.1731693744659424,attractiveness
823.jpg,2.75,2.570922374725342,attractiveness
836.jpg,2.75,2.71125864982605,attractiveness
880.jpg,2.75,3.0631182193756104,attractiveness
f145.jpg,2.75,2.9209253787994385,attractiveness
f42.jpg,2.75,2.535318613052368,attractiveness
f4930.jpg,2.75,2.982248544692993,attractiveness
f56.jpg,2.75,2.4044437408447266,attractiveness
3515.jpg,2.7647058963775635,2.616563320159912,attractiveness
1786.jpg,2.769230842590332,2.703782796859741,attractiveness
1861.jpg,2.769230842590332,2.9990522861480717,attractiveness
4689.jpg,2.769230842590332,2.149702310562134,attractiveness
1118.jpg,2.777777671813965,3.0658321380615234,attractiveness
1253.jpg,2.777777671813965,2.2584445476531982,attractiveness
1639.jpg,2.777777671813965,2.9968552589416504,attractiveness
1666.jpg,2.777777671813965,2.5232150554656982,attractiveness
1775.jpg,2.777777671813965,3.1455984115600586,attractiveness
1977.jpg,2.777777671813965,2.439654588699341,attractiveness
2018.jpg,2.777777671813965,2.811397075653076,attractiveness
2146.jpg,2.777777671813965,3.45783805847168,attractiveness
2434.jpg,2.777777671813965,2.1155617237091064,attractiveness
3068.jpg,2.777777671813965,2.9849331378936768,attractiveness
3181.jpg,2.777777671813965,2.253503561019897,attractiveness
3412.jpg,2.777777671813965,2.8030307292938232,attractiveness
3539.jpg,2.777777671813965,2.4902679920196533,attractiveness
3620.jpg,2.777777671813965,2.716791868209839,attractiveness
4123.jpg,2.777777671813965,2.746034622192383,attractiveness
4382.jpg,2.777777671813965,2.3988165855407715,attractiveness
4487.jpg,2.777777671813965,2.74504828453064,attractiveness
4644.jpg,2.777777671813965,2.8701040744781494,attractiveness
5024.jpg,2.777777671813965,2.1435811519622803,attractiveness
5196.jpg,2.777777671813965,2.604066610336304,attractiveness
890.jpg,2.777777671813965,2.6111533641815186,attractiveness
968.jpg,2.777777671813965,3.1617419719696045,attractiveness
f20.jpg,2.777777671813965,2.754595994949341,attractiveness
f211.jpg,2.777777671813965,2.420207500457764,attractiveness
2587.jpg,2.7857143878936768,2.3559141159057617,attractiveness
44.jpg,2.7857143878936768,2.654519557952881,attractiveness
813.jpg,2.7857143878936768,2.7256107330322266,attractiveness
3337.jpg,2.798076868057251,2.374561548233032,attractiveness
1043.jpg,2.799999952316284,2.2855865955352783,attractiveness
1056.jpg,2.799999952316284,2.57822585105896,attractiveness
1264.jpg,2.799999952316284,2.7180044651031494,attractiveness
1473.jpg,2.799999952316284,3.1147608757019043,attractiveness
1608.jpg,2.799999952316284,2.9657070636749268,attractiveness
1694.jpg,2.799999952316284,3.09767746925354,attractiveness
1876.jpg,2.799999952316284,3.100806474685669,attractiveness
1881.jpg,2.799999952316284,1.880675792694092,attractiveness
1891.jpg,2.799999952316284,2.899088144302368,attractiveness
2020.jpg,2.799999952316284,3.0125856399536133,attractiveness
2022.jpg,2.799999952316284,3.1488492488861084,attractiveness
2024.jpg,2.799999952316284,2.717425346374512,attractiveness
2125.jpg,2.799999952316284,2.339343547821045,attractiveness
2169.jpg,2.799999952316284,2.3162903785705566,attractiveness
2174.jpg,2.799999952316284,2.6339099407196045,attractiveness
2203.jpg,2.799999952316284,2.6410388946533203,attractiveness
223.jpg,2.799999952316284,2.4955475330352783,attractiveness
24.jpg,2.799999952316284,2.875058174133301,attractiveness
244.jpg,2.799999952316284,2.7107648849487305,attractiveness
2448.jpg,2.799999952316284,2.5062849521636963,attractiveness
2757.jpg,2.799999952316284,2.7431116104125977,attractiveness
2860.jpg,2.799999952316284,2.79773211479187,attractiveness
2893.jpg,2.799999952316284,3.1526200771331787,attractiveness
2930.jpg,2.799999952316284,2.52558970451355,attractiveness
302.jpg,2.799999952316284,2.502000093460083,attractiveness
3517.jpg,2.799999952316284,2.963837146759033,attractiveness
3525.jpg,2.799999952316284,2.897678136825561,attractiveness
3559.jpg,2.799999952316284,2.618717670440674,attractiveness
3627.jpg,2.799999952316284,2.638516426086426,attractiveness
3989.jpg,2.799999952316284,2.709451913833618,attractiveness
4041.jpg,2.799999952316284,2.84826922416687,attractiveness
4098.jpg,2.799999952316284,2.759169340133667,attractiveness
4443.jpg,2.799999952316284,3.041227102279663,attractiveness
4544.jpg,2.799999952316284,2.752244710922241,attractiveness
4562.jpg,2.799999952316284,2.8885152339935303,attractiveness
4690.jpg,2.799999952316284,2.3541762828826904,attractiveness
4698.jpg,2.799999952316284,2.617926597595215,attractiveness
4888.jpg,2.799999952316284,2.8409368991851807,attractiveness
665.jpg,2.799999952316284,2.715706586837769,attractiveness
829.jpg,2.799999952316284,3.064401626586914,attractiveness
86.jpg,2.799999952316284,2.46374249458313,attractiveness
914.jpg,2.799999952316284,2.9139211177825928,attractiveness
936.jpg,2.799999952316284,2.578691005706787,attractiveness
1108.jpg,2.8181817531585693,3.1201212406158447,attractiveness
1116.jpg,2.8181817531585693,2.800179004669189,attractiveness
1770.jpg,2.8181817531585693,2.867293357849121,attractiveness
2661.jpg,2.8181817531585693,2.553727149963379,attractiveness
2743.jpg,2.8181817531585693,2.5867035388946533,attractiveness
3987.jpg,2.8181817531585693,2.9124011993408203,attractiveness
4650.jpg,2.8181817531585693,2.5112855434417725,attractiveness
731.jpg,2.8181817531585693,2.6185810565948486,attractiveness
f94.jpg,2.8181817531585693,2.5911710262298584,attractiveness
1123.jpg,2.8333332538604736,2.723834753036499,attractiveness
115.jpg,2.8333332538604736,1.8862571716308596,attractiveness
1160.jpg,2.8333332538604736,2.425107717514038,attractiveness
143.jpg,2.8333332538604736,2.575038194656372,attractiveness
1433.jpg,2.8333332538604736,2.438913583755493,attractiveness
1457.jpg,2.8333332538604736,3.2801172733306885,attractiveness
1748.jpg,2.8333332538604736,2.25635027885437,attractiveness
1769.jpg,2.8333332538604736,3.054818630218506,attractiveness
1946.jpg,2.8333332538604736,2.6705574989318848,attractiveness
2034.jpg,2.8333332538604736,2.281353235244751,attractiveness
2105.jpg,2.8333332538604736,3.016648530960083,attractiveness
2233.jpg,2.8333332538604736,3.3229708671569824,attractiveness
2315.jpg,2.8333332538604736,2.672423839569092,attractiveness
2392.jpg,2.8333332538604736,2.4511096477508545,attractiveness
2568.jpg,2.8333332538604736,2.6856963634490967,attractiveness
3039.jpg,2.8333332538604736,2.689401388168335,attractiveness
3072.jpg,2.8333332538604736,2.7848570346832275,attractiveness
3215.jpg,2.8333332538604736,2.1865274906158447,attractiveness
3223.jpg,2.8333332538604736,2.770113945007324,attractiveness
3362.jpg,2.8333332538604736,2.675331115722656,attractiveness
3377.jpg,2.8333332538604736,2.3475944995880127,attractiveness
3605.jpg,2.8333332538604736,2.9006288051605225,attractiveness
3641.jpg,2.8333332538604736,2.915455818176269,attractiveness
3693.jpg,2.8333332538604736,2.8248836994171143,attractiveness
4264.jpg,2.8333332538604736,2.511840581893921,attractiveness
439.jpg,2.8333332538604736,2.6584372520446777,attractiveness
4444.jpg,2.8333332538604736,3.2724363803863525,attractiveness
4452.jpg,2.8333332538604736,2.4643242359161377,attractiveness
455.jpg,2.8333332538604736,2.518986225128174,attractiveness
4613.jpg,2.8333332538604736,2.4326534271240234,attractiveness
4710.jpg,2.8333332538604736,2.726976156234741,attractiveness
4762.jpg,2.8333332538604736,2.709310531616211,attractiveness
5070.jpg,2.8333332538604736,2.7695834636688232,attractiveness
585.jpg,2.8333332538604736,2.421973943710327,attractiveness
650.jpg,2.8333332538604736,2.699852228164673,attractiveness
810.jpg,2.8333332538604736,3.0439608097076416,attractiveness
848.jpg,2.8333332538604736,2.5933609008789062,attractiveness
90.jpg,2.8333332538604736,2.4449009895324707,attractiveness
f269.jpg,2.8333332538604736,2.069446563720703,attractiveness
1021.jpg,2.846153736114502,2.709936141967773,attractiveness
1270.jpg,2.846153736114502,2.8283257484436035,attractiveness
1277.jpg,2.846153736114502,2.568544626235962,attractiveness
1302.jpg,2.846153736114502,3.1790881156921387,attractiveness
3591.jpg,2.846153736114502,2.8828346729278564,attractiveness
1276.jpg,2.857142925262451,2.9853761196136475,attractiveness
1386.jpg,2.857142925262451,2.604149341583252,attractiveness
1498.jpg,2.857142925262451,3.209083080291748,attractiveness
1540.jpg,2.857142925262451,2.749678373336792,attractiveness
1628.jpg,2.857142925262451,3.1727781295776367,attractiveness
1630.jpg,2.857142925262451,2.3385026454925537,attractiveness
164.jpg,2.857142925262451,2.9030776023864746,attractiveness
1670.jpg,2.857142925262451,2.6938161849975586,attractiveness
1860.jpg,2.857142925262451,2.9223456382751465,attractiveness
1993.jpg,2.857142925262451,2.762699842453003,attractiveness
2168.jpg,2.857142925262451,2.231943368911743,attractiveness
2778.jpg,2.857142925262451,2.656111001968384,attractiveness
3129.jpg,2.857142925262451,2.847325563430786,attractiveness
3217.jpg,2.857142925262451,2.4979968070983887,attractiveness
326.jpg,2.857142925262451,2.4339404106140137,attractiveness
330.jpg,2.857142925262451,2.973385810852051,attractiveness
3313.jpg,2.857142925262451,3.5112171173095703,attractiveness
390.jpg,2.857142925262451,2.5911953449249268,attractiveness
391.jpg,2.857142925262451,2.181547164916992,attractiveness
4117.jpg,2.857142925262451,2.6279454231262207,attractiveness
4155.jpg,2.857142925262451,2.8455209732055664,attractiveness
4179.jpg,2.857142925262451,2.151319026947021,attractiveness
4263.jpg,2.857142925262451,3.263257503509521,attractiveness
443.jpg,2.857142925262451,2.8016130924224854,attractiveness
4507.jpg,2.857142925262451,2.603814125061035,attractiveness
4738.jpg,2.857142925262451,2.8393421173095703,attractiveness
4740.jpg,2.857142925262451,2.910409450531006,attractiveness
4801.jpg,2.857142925262451,1.957686185836792,attractiveness
4857.jpg,2.857142925262451,2.999684810638428,attractiveness
5075.jpg,2.857142925262451,2.2960047721862797,attractiveness
509.jpg,2.857142925262451,2.5638351440429688,attractiveness
5223.jpg,2.857142925262451,2.678485870361328,attractiveness
5240.jpg,2.857142925262451,3.5599653720855717,attractiveness
5254.jpg,2.857142925262451,2.3864028453826904,attractiveness
730.jpg,2.857142925262451,2.517065525054932,attractiveness
868.jpg,2.857142925262451,2.3515610694885254,attractiveness
991.jpg,2.857142925262451,2.393976211547852,attractiveness
f23.jpg,2.857142925262451,3.916449069976807,attractiveness
f4897.jpg,2.857142925262451,2.7143399715423584,attractiveness
f4925.jpg,2.857142925262451,2.718550443649292,attractiveness
f4987.jpg,2.857142925262451,3.20281195640564,attractiveness
4282.jpg,2.866666555404663,3.0993597507476807,attractiveness
1172.jpg,2.875,2.756807565689087,attractiveness
1517.jpg,2.875,3.12988829612732,attractiveness
1524.jpg,2.875,3.1013734340667725,attractiveness
1590.jpg,2.875,3.0377678871154785,attractiveness
1766.jpg,2.875,3.182375907897949,attractiveness
1966.jpg,2.875,2.1411375999450684,attractiveness
1969.jpg,2.875,2.4903275966644287,attractiveness
2021.jpg,2.875,2.234088897705078,attractiveness
2325.jpg,2.875,2.3816373348236084,attractiveness
2395.jpg,2.875,2.9455642700195312,attractiveness
2427.jpg,2.875,2.942798614501953,attractiveness
2628.jpg,2.875,2.8482649326324463,attractiveness
2709.jpg,2.875,2.499452590942383,attractiveness
2845.jpg,2.875,2.808337688446045,attractiveness
3166.jpg,2.875,1.8278363943099976,attractiveness
3283.jpg,2.875,2.7243900299072266,attractiveness
3315.jpg,2.875,2.752758502960205,attractiveness
3520.jpg,2.875,3.2199082374572754,attractiveness
3566.jpg,2.875,2.921391487121582,attractiveness
357.jpg,2.875,2.537044048309326,attractiveness
3575.jpg,2.875,2.616705656051636,attractiveness
3813.jpg,2.875,3.394652843475342,attractiveness
382.jpg,2.875,2.742846965789795,attractiveness
4084.jpg,2.875,2.645353317260742,attractiveness
4124.jpg,2.875,3.355010509490967,attractiveness
4250.jpg,2.875,2.5218911170959477,attractiveness
4405.jpg,2.875,2.250609874725342,attractiveness
4558.jpg,2.875,3.2227611541748047,attractiveness
4608.jpg,2.875,3.01840877532959,attractiveness
4887.jpg,2.875,2.816925525665283,attractiveness
5052.jpg,2.875,2.7088944911956787,attractiveness
538.jpg,2.875,2.7440879344940186,attractiveness
f112.jpg,2.875,3.8177452087402335,attractiveness
1047.jpg,2.8888888359069824,2.975214958190918,attractiveness
1243.jpg,2.8888888359069824,3.5538127422332764,attractiveness
1297.jpg,2.8888888359069824,3.0866265296936035,attractiveness
1393.jpg,2.8888888359069824,2.101891040802002,attractiveness
2385.jpg,2.8888888359069824,2.6656947135925293,attractiveness
2542.jpg,2.8888888359069824,2.8536126613616943,attractiveness
2692.jpg,2.8888888359069824,2.470574378967285,attractiveness
2782.jpg,2.8888888359069824,2.8671646118164062,attractiveness
3061.jpg,2.8888888359069824,3.09435772895813,attractiveness
3685.jpg,2.8888888359069824,2.4074623584747314,attractiveness
369.jpg,2.8888888359069824,2.9208011627197266,attractiveness
3836.jpg,2.8888888359069824,2.7941789627075195,attractiveness
3899.jpg,2.8888888359069824,2.8176231384277344,attractiveness
3907.jpg,2.8888888359069824,2.0881175994873047,attractiveness
3976.jpg,2.8888888359069824,2.5034000873565674,attractiveness
4099.jpg,2.8888888359069824,2.257491111755371,attractiveness
4172.jpg,2.8888888359069824,2.762860059738159,attractiveness
4365.jpg,2.8888888359069824,2.899709701538086,attractiveness
4472.jpg,2.8888888359069824,2.8668155670166016,attractiveness
5276.jpg,2.8888888359069824,2.176700592041016,attractiveness
544.jpg,2.8888888359069824,2.6729378700256348,attractiveness
756.jpg,2.8888888359069824,2.7538084983825684,attractiveness
f4940.jpg,2.8888888359069824,2.87605619430542,attractiveness
1103.jpg,2.900000095367432,2.53726863861084,attractiveness
1215.jpg,2.900000095367432,3.0827341079711914,attractiveness
